,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
2105645,2105646,65670032,1531,Single wave,Session 10,2013-12-13,504,Player starts an audio clip in Prepare phase,Refuse Power Minigame,1H 14M 34S,4474,5.0,,"Minigame level id, Influence id","6,[InfluenceData_logId:6]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[InfluenceData_logId:6],,,,,,,,,,,,,,,,,,,,,,,
2105646,2105647,65670032,1531,Single wave,Session 10,2013-12-13,505,Player hits continue arrow on Prepare phase,Refuse Power Minigame,1H 14M 40S,4480,5.0,,"Minigame level id, Influence id1, clip1 validity, Influence id2, clip2 validity, Influence id3, clip3 validity","6,[InfluenceData_logId:1,true,InfluenceData_logId:5,true,InfluenceData_logId:6,true]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[InfluenceData_logId:1,True,InfluenceData_logId:5,True,InfluenceData_logId:6,true],,,,,,,,,,,,,,,,,
2105647,2105648,65670032,1531,Single wave,Session 10,2013-12-13,506,Player hits continue on results for Prepare phase,Refuse Power Minigame,1H 14M 41S,4481,5.0,,Minigame level id,6,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105648,2105649,65670032,1531,Single wave,Session 10,2013-12-13,507,Player chooses opponent's attack strategy,Refuse Power Minigame,1H 14M 48S,4488,5.0,,"Minigame level id, opponent attack id, chosen opponent attack type id, validity, player point loss","6,[OpponentAttackData_logId:3,OpponentAttackTypeData_logId:3,true,0]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[OpponentAttackData_logId:3,OpponentAttackTypeData_logId:3,0.0,,,,,,,,,,,,,,
2105649,2105650,65670032,1531,Single wave,Session 10,2013-12-13,508,Player hits continue arrow after selecting opponent's attack,Refuse Power Minigame,1H 14M 50S,4490,5.0,,Minigame level id,6,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105650,2105651,65670032,1531,Single wave,Session 10,2013-12-13,509,Player selects their own attack strategy,Refuse Power Minigame,1H 14M 53S,4493,5.0,,"Minigame level id, strategy id, strategy strength","6,[RefusalData_logId:0,2]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[RefusalData_logId:0,2.0,,,,,,,,,,,,
2105651,2105652,65670032,1531,Single wave,Session 10,2013-12-13,510,Player selects a sentence piece,Refuse Power Minigame,1H 15M 6S,4506,5.0,,"Minigame level id, strategy id, piece id","6,[AvailableRefusalData_logId:0,0B]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[AvailableRefusalData_logId:0,,0B,,,,,,,,,,,
2105652,2105653,65670032,1531,Single wave,Session 10,2013-12-13,510,Player selects a sentence piece,Refuse Power Minigame,1H 15M 11S,4511,5.0,,"Minigame level id, strategy id, piece id","6,[AvailableRefusalData_logId:0,1C]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[AvailableRefusalData_logId:0,,1C,,,,,,,,,,,
2105653,2105654,65670032,1531,Single wave,Session 10,2013-12-13,510,Player selects a sentence piece,Refuse Power Minigame,1H 15M 13S,4513,5.0,,"Minigame level id, strategy id, piece id","6,[AvailableRefusalData_logId:0,0C]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[AvailableRefusalData_logId:0,,0C,,,,,,,,,,,
2105654,2105655,65670032,1531,Single wave,Session 10,2013-12-13,510,Player selects a sentence piece,Refuse Power Minigame,1H 15M 18S,4518,5.0,,"Minigame level id, strategy id, piece id","6,[AvailableRefusalData_logId:0,0B]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[AvailableRefusalData_logId:0,,0B,,,,,,,,,,,
2105655,2105656,65670032,1531,Single wave,Session 10,2013-12-13,510,Player selects a sentence piece,Refuse Power Minigame,1H 15M 19S,4519,5.0,,"Minigame level id, strategy id, piece id","6,[AvailableRefusalData_logId:0,0A]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[AvailableRefusalData_logId:0,,0A,,,,,,,,,,,
2105656,2105657,65670032,1531,Single wave,Session 10,2013-12-13,510,Player selects a sentence piece,Refuse Power Minigame,1H 15M 19S,4519,5.0,,"Minigame level id, strategy id, piece id","6,[AvailableRefusalData_logId:0,1A]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[AvailableRefusalData_logId:0,,1A,,,,,,,,,,,
2105657,2105658,65670032,1531,Single wave,Session 10,2013-12-13,510,Player selects a sentence piece,Refuse Power Minigame,1H 15M 20S,4520,5.0,,"Minigame level id, strategy id, piece id","6,[AvailableRefusalData_logId:0,2A]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[AvailableRefusalData_logId:0,,2A,,,,,,,,,,,
2105658,2105659,65670032,1531,Single wave,Session 10,2013-12-13,510,Player selects a sentence piece,Refuse Power Minigame,1H 15M 23S,4523,5.0,,"Minigame level id, strategy id, piece id","6,[AvailableRefusalData_logId:0,0B]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[AvailableRefusalData_logId:0,,0B,,,,,,,,,,,
2105659,2105660,65670032,1531,Single wave,Session 10,2013-12-13,510,Player selects a sentence piece,Refuse Power Minigame,1H 15M 23S,4523,5.0,,"Minigame level id, strategy id, piece id","6,[AvailableRefusalData_logId:0,0A]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[AvailableRefusalData_logId:0,,0A,,,,,,,,,,,
2105660,2105661,65670032,1531,Single wave,Session 10,2013-12-13,511,Player hits Say It,Refuse Power Minigame,1H 15M 24S,4524,5.0,,"Minigame level id, strategy id, piece1 id, piece2 id, piece3 id, answer validity, opponent point loss","6,[AvailableRefusalData_logId:0,0A,1A,2A,true,50]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,[AvailableRefusalData_logId:0,,,0A,1A,2A,50.0,,,,,,,
2105661,2105662,65670032,1531,Single wave,Session 10,2013-12-13,512,Player hits continue arrow after their own attack,Refuse Power Minigame,1H 15M 27S,4527,5.0,,Minigame level id,6,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105662,2105663,65670032,1531,Single wave,Session 10,2013-12-13,513,Opponent counters,Refuse Power Minigame,1H 15M 27S,4527,5.0,,"Minigame level id, player point loss","6,[0]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
2105663,2105664,65670032,1531,Single wave,Session 10,2013-12-13,514,Player hits continue arrow after opponent reaction,Refuse Power Minigame,1H 15M 27S,4527,5.0,,Minigame level id,6,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105664,2105665,65670032,1531,Single wave,Session 10,2013-12-13,507,Player chooses opponent's attack strategy,Refuse Power Minigame,1H 15M 34S,4534,5.0,,"Minigame level id, opponent attack id, chosen opponent attack type id, validity, player point loss","6,[OpponentAttackData_logId:2,OpponentAttackTypeData_logId:4,true,0]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[OpponentAttackData_logId:2,OpponentAttackTypeData_logId:4,0.0,,,,,,,,,,,,,,
2105665,2105666,65670032,1531,Single wave,Session 10,2013-12-13,508,Player hits continue arrow after selecting opponent's attack,Refuse Power Minigame,1H 15M 36S,4536,5.0,,Minigame level id,6,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105666,2105667,65670032,1531,Single wave,Session 10,2013-12-13,509,Player selects their own attack strategy,Refuse Power Minigame,1H 15M 55S,4555,5.0,,"Minigame level id, strategy id, strategy strength","6,[RefusalData_logId:9,2]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[RefusalData_logId:9,2.0,,,,,,,,,,,,
2105667,2105668,65670032,1531,Single wave,Session 10,2013-12-13,510,Player selects a sentence piece,Refuse Power Minigame,1H 15M 58S,4558,5.0,,"Minigame level id, strategy id, piece id","6,[AvailableRefusalData_logId:9,0A]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[AvailableRefusalData_logId:9,,0A,,,,,,,,,,,
2105668,2105669,65670032,1531,Single wave,Session 10,2013-12-13,510,Player selects a sentence piece,Refuse Power Minigame,1H 16M 0S,4560,5.0,,"Minigame level id, strategy id, piece id","6,[AvailableRefusalData_logId:9,1A]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[AvailableRefusalData_logId:9,,1A,,,,,,,,,,,
2105669,2105670,65670032,1531,Single wave,Session 10,2013-12-13,510,Player selects a sentence piece,Refuse Power Minigame,1H 16M 0S,4560,5.0,,"Minigame level id, strategy id, piece id","6,[AvailableRefusalData_logId:9,2A]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[AvailableRefusalData_logId:9,,2A,,,,,,,,,,,
2105670,2105671,65670032,1531,Single wave,Session 10,2013-12-13,511,Player hits Say It,Refuse Power Minigame,1H 16M 1S,4561,5.0,,"Minigame level id, strategy id, piece1 id, piece2 id, piece3 id, answer validity, opponent point loss","6,[AvailableRefusalData_logId:9,0A,1A,2A,true,50]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,[AvailableRefusalData_logId:9,,,0A,1A,2A,50.0,,,,,,,
2105671,2105672,65670032,1531,Single wave,Session 10,2013-12-13,512,Player hits continue arrow after their own attack,Refuse Power Minigame,1H 16M 3S,4563,5.0,,Minigame level id,6,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105672,2105673,65670032,1531,Single wave,Session 10,2013-12-13,515,Game ends (one character hit 0),Refuse Power Minigame,1H 16M 3S,4563,5.0,,"Minigame level id, player points, opponent points","6,[150,0]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,0.0,,,,,
2105673,2105674,65670032,1531,Single wave,Session 10,2013-12-13,516,Player hits continue arrow after game end,Refuse Power Minigame,1H 16M 3S,4563,5.0,,Minigame level id,6,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105674,2105675,65670032,1531,Single wave,Session 10,2013-12-13,517,Player hits continue on results panel,Refuse Power Minigame,1H 16M 6S,4566,5.0,,Minigame level id,6,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105675,2105676,65670032,1531,Single wave,Session 10,2013-12-13,1005,Player earns additional skill point,Minigame General,1H 16M 6S,4566,5.0,,"Minigame level id, skill id, old skill point value, new skill point value","6,[3,0,3]",,,,,,,6.0,Refusal,0.0,3.0,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Minigame challenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105676,2105677,65670032,1531,Single wave,Session 10,2013-12-13,1001,Player hits done on results panel,Minigame General,1H 16M 7S,4567,5.0,,Minigame level id,6,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Minigame challenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105677,2105678,65670032,1531,Single wave,Session 10,2013-12-13,1003,Player enters Level Select menu,Minigame General,1H 16M 7S,4567,5.0,,Minigame id,3,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Minigame challenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105678,2105679,65670032,1531,Single wave,Session 10,2013-12-13,221,Player opens  Change Decision panel,Challenge Stack,1H 16M 10S,4570,5.0,New Year's Eve,Stack id,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105679,2105680,65670032,1531,Single wave,Session 10,2013-12-13,220,Player closes Change Decision panel,Challenge Stack,1H 16M 12S,4572,5.0,New Year's Eve,Stack id,5,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105680,2105681,65670032,1531,Single wave,Session 10,2013-12-13,300,Player enters the aspirational avatar,AspirationalAvatar,1H 16M 12S,4572,5.0,,no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Me Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105681,2105682,65670032,1531,Single wave,Session 10,2013-12-13,301,Player chooses an aspirational avatar level,AspirationalAvatar,1H 16M 13S,4573,5.0,,AA Level id,4,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Me Power,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105682,2105683,65670032,1531,Single wave,Session 10,2013-12-13,302,Player selects aspirational avatar choice,AspirationalAvatar,1H 16M 17S,4577,5.0,,"AA Level id, Chunk id, Piece id, Choice id","4,0,0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Me Power,4.0,0.0,0.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105683,2105684,65670032,1531,Single wave,Session 10,2013-12-13,302,Player selects aspirational avatar choice,AspirationalAvatar,1H 16M 18S,4578,5.0,,"AA Level id, Chunk id, Piece id, Choice id","4,0,0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Me Power,4.0,0.0,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105684,2105685,65670032,1531,Single wave,Session 10,2013-12-13,304,Player hits save button on aspirational avatar question popup,AspirationalAvatar,1H 16M 18S,4578,5.0,,"AA Level id, Chunk id, Piece id, old Choice id, old label, new Choice id, new label","4,0,0,-1,,4,",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Me Power,4.0,0.0,0.0,-1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105685,2105686,65670032,1531,Single wave,Session 10,2013-12-13,302,Player selects aspirational avatar choice,AspirationalAvatar,1H 16M 31S,4591,5.0,,"AA Level id, Chunk id, Piece id, Choice id","4,1,0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Me Power,4.0,1.0,0.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105686,2105687,65670032,1531,Single wave,Session 10,2013-12-13,304,Player hits save button on aspirational avatar question popup,AspirationalAvatar,1H 16M 32S,4592,5.0,,"AA Level id, Chunk id, Piece id, old Choice id, old label, new Choice id, new label","4,1,0,-1,,6,",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Me Power,4.0,1.0,0.0,-1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105687,2105688,65670032,1531,Single wave,Session 10,2013-12-13,302,Player selects aspirational avatar choice,AspirationalAvatar,1H 16M 36S,4596,5.0,,"AA Level id, Chunk id, Piece id, Choice id","4,1,1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Me Power,4.0,1.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105688,2105689,65670032,1531,Single wave,Session 10,2013-12-13,304,Player hits save button on aspirational avatar question popup,AspirationalAvatar,1H 16M 36S,4596,5.0,,"AA Level id, Chunk id, Piece id, old Choice id, old label, new Choice id, new label","4,1,1,-1,,4,",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Me Power,4.0,1.0,1.0,-1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105689,2105690,65670032,1531,Single wave,Session 10,2013-12-13,306,Player gains a star in a Asp. Avatar level,AspirationalAvatar,1H 16M 36S,4596,5.0,,"AA Level id, stars for this level old, stars for this level new","4,0,1",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Me Power,4.0,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105690,2105691,65670032,1531,Single wave,Session 10,2013-12-13,302,Player selects aspirational avatar choice,AspirationalAvatar,1H 16M 39S,4599,5.0,,"AA Level id, Chunk id, Piece id, Choice id","4,1,2,4",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Me Power,4.0,1.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105691,2105692,65670032,1531,Single wave,Session 10,2013-12-13,304,Player hits save button on aspirational avatar question popup,AspirationalAvatar,1H 16M 40S,4600,5.0,,"AA Level id, Chunk id, Piece id, old Choice id, old label, new Choice id, new label","4,1,2,-1,,4,",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Me Power,4.0,1.0,2.0,-1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105692,2105693,65670032,1531,Single wave,Session 10,2013-12-13,302,Player selects aspirational avatar choice,AspirationalAvatar,1H 16M 42S,4602,5.0,,"AA Level id, Chunk id, Piece id, Choice id","4,1,3,5",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Me Power,4.0,1.0,3.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105693,2105694,65670032,1531,Single wave,Session 10,2013-12-13,304,Player hits save button on aspirational avatar question popup,AspirationalAvatar,1H 16M 44S,4604,5.0,,"AA Level id, Chunk id, Piece id, old Choice id, old label, new Choice id, new label","4,1,3,-1,,5,",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Me Power,4.0,1.0,3.0,-1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105694,2105695,65670032,1531,Single wave,Session 10,2013-12-13,306,Player gains a star in a Asp. Avatar level,AspirationalAvatar,1H 16M 44S,4604,5.0,,"AA Level id, stars for this level old, stars for this level new","4,1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_65670052.log,Me Power,4.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
