,row_id,player_id,school,wave,session,date,event_id,event_description,event_category,event_time,event_time_dbl,stack_id,stack_title,data_headers,data_values,skill_level_know,skill_level_priority,skill_level_people,skill_level_refusal,skill_level_me,minigame_id,minigame_level,skill_id,old_skill_point,new_skill_point,object_id,object_locked,object_first_time_unlocked,pan_scene_start_left,pan_scene_end_left,scan_start_point,scan_end_point,sense_id,object_scan_result,animatic_id,animatic_time_elapsed,animatic_time_left,avatar_age,avatar_gender,avatar_name,avatar_id,name_of_file,event_type,aa_level_id,chunk_id,piece_id,old_choice_id,old_label,choice_id,new_choice_id,new_label,stars_for_this_level_old,stars_for_this_level_new,npc_id,npc_fact_data_type,previous_rank_id,new_rank_id,invitation_id,inviting_npc_id,inviting_npc_rank_id,chosen_response,points_lost_gained,strike,total_points,total_strikes,missed_safe_invitations,accepted_unsafe_invitations,priority_type,card_id,opportunity_card_id,stop_think_id,priority_type_2,resulting_priority_type,priority_protected_true_false,gaining_priority_type,amount_gained,losing_priority_type,amount_lost,goal_1_priority_type,goal1_amount,goal1_achieved_amount,goal_2_priority_type,goal2_amount,goal2_achieved_amount,draws_remaining,starter_statement_id,validity,cred_lost_gained,fact_card_id,chosen_fact_card_id,opponent_its_on_statement_id,players_chosen_response_id,player_won,players_cred_total,item_locked_unlocked_states,proportion_complete,starting_screen_pan_position_x,starting_screen_pan_position_y,starting_screen_pan_position_w,starting_screen_pan_position_h,ending_screen_pan_position_x,ending_screen_pan_position_y,ending_screen_pan_position_w,ending_screen_pan_position_h,real_date_time,json_gamestate_dump,intention_id,answer_validity,influence_id,influence_id1,clip1_validity,influence_id2,clip2_validity,influence_id3,clip3_validity,opponent_attack_id,chosen_opponent_attack_type_id,player_point_loss,strategy_id,strategy_strength,piece_id_2,piece1_id,piece2_id,piece3_id,opponent_point_loss,player_points,opponent_points,old_rating,new_rating,priority_type_that_went_to_zero,epilogue_item_id,item_locked_unlocked_state
1796655,1796656,6607001,7167,Spring 2014~ Wave 1,Session 5,2014-03-05,510,Player selects a sentence piece,Refuse Power Minigame,170H 1M 31S,612091,4.0,,"Minigame level id, strategy id, piece id","4,[AvailableRefusalData_logId:2,0A]",,,,,,,4.0,,,,,,,,,,,,,,,,,,,,Session_5_eventLog_6607001_session5.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[AvailableRefusalData_logId:2,,0A,,,,,,,,,,,
783047,783048,6486014,647,Fall (Wave 1) 2013,Session 1,2013-11-04,403,"Player selects ""False""",Knowledge Minigame,50M 34S,3034,0.0,,"Minigame level id, Starter Statement id, validity","0,[StatementsData_logId:3,true]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_1_eventLog_6486014.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:3,true],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051131,2051132,6626004,3205,Spring 2014 Wave 2,Session 8,2014-05-29,803,Player turns over a Stop And Think Card,Priority Sense,7H 35M 53S,27353,11.0,,"Minigame level id, Opportunity Card ID, Stop & Think ID","3,[OpportunityCardData_id:2,OpportunityCardConsequencesData_logId:0]",,,,,,,3.0,,,,,,,,,,,,,,,,,,,,Session_8_eventLog_6626004.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,OpportunityCardConsequencesData_logId:0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692209,1692210,6606003,9691,Single wave,Session 2,2014-03-04,418,End of It's On,Knowledge Minigame,1H 56M 34S,6994,0.0,,"Minigame level id, Starter Statement id, player won?","0,[StatementsData_logId:2,true]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_2_eventLog_6606003.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:2,,,,,,,true],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205325,1205326,6506003,2238,Summer 2013,Session 5,2013-07-09,407,Player selects a fact card in the library view,Knowledge Minigame,27H 11M 10S,97870,4.0,,"Minigame level id, Starter Statement id, fact card id","5,[StatementsData_logId:0,FactCardData_id:26]",,,,,,,5.0,,,,,,,,,,,,,,,,,,,,Session_5_eventLog_6506003.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:0,,,FactCardData_id:26],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860122,1860123,6607005,7167,Spring 2014~ Wave 1,Session 7,2014-03-27,407,Player selects a fact card in the library view,Knowledge Minigame,6H 8M 21S,22101,10.0,,"Minigame level id, Starter Statement id, fact card id","4,[StatementsData_logId:1,FactCardData_id:14]",,,,,,,4.0,,,,,,,,,,,,,,,,,,,,Session_7_eventLog_6607005_session_8.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:1,,,FactCardData_id:14],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422322,422323,6427040,3561,3561 YES! Troup,Session 9,2014-05-14,906,Ready for Invite button appears,People Sense,9H 13M 34S,33214,10.0,,Minigame level id,6,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_9_eventLog_6427040.log,People,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18647,18648,6427004,3561,"3561 (T,TH) Spring 2013",Session 2,2013-03-12,207,Player panned Scene,Challenge Stack,1H 2M 46S,3766,1.0,What I Did That Summer,"Stack id, starting scene left, ending scene left","1,0,-585",,,,,,,,,,,,,,0.0,-585.0,,,,,,,,,,,,Session_2_eventLog_6427004_session2.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662440,662441,6486004,647,Spring 2013,Session 9,2013-05-23,901,Player selects an NPC,People Sense,8H 48M 54S,31734,11.0,,"Minigame level id, NPC id","6,[PeopleData_id:5]",,,,,,,6.0,,,,,,,,,,,,,,,,,,,,Session_9_eventLog_6486004.log,People,,,,,,,,,,,[PeopleData_id:5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069441,1069442,6486036,647,Spring (Wave 2) 2014 Class 2,Session 4,2014-03-24,207,Player panned Scene,Challenge Stack,170H 26M 54S,613614,1.0,What I Did That Summer,"Stack id, starting scene left, ending scene left","1,-1027,-772",,,,,,,,,,,,,,-1027.0,-772.0,,,,,,,,,,,,Session_4_eventLog_6486036_session4.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591889,1591890,6566007,4829,Spring 2014 Wave 2,Session 7,2014-05-08,407,Player selects a fact card in the library view,Knowledge Minigame,54H 6M 21S,194781,5.0,,"Minigame level id, Starter Statement id, fact card id","9,[StatementsData_logId:1,FactCardData_id:17]",,,,,,,9.0,,,,,,,,,,,,,,,,,,,,Session_7_eventLog_6566007.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:1,,,FactCardData_id:17],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907444,1907445,6607010,7167,Spring 2014~ Wave 1,Session 3,2014-02-26,416,Player hits continue arrow their character says their chosen It's On answer,Knowledge Minigame,2H 6M 52S,7612,2.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","1,[StatementsData_logId:5,DuelResponsesData_logId:6]",,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Session_3_eventLog_6607010_session3.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:5,,,,,DuelResponsesData_logId:6],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303148,1303149,6506009,2238,Spring 2014 Wave 2,Session 2,2014-03-19,420,End of level,Knowledge Minigame,1H 26M 46S,5206,0.0,,"Minigame level id, player's Cred total","0,[64]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_2_eventLog_6506009_session2.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136448,136449,6427017,3561,3561 Summer 2013 - Group 2,Session 4,2013-07-15,407,Player selects a fact card in the library view,Knowledge Minigame,50H 54M 1S,183241,4.0,,"Minigame level id, Starter Statement id, fact card id","2,[StatementsData_logId:4,FactCardData_id:24]",,,,,,,2.0,,,,,,,,,,,,,,,,,,,,Session_4_eventLog_6427017.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:4,,,FactCardData_id:24],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423078,1423079,6546007,5340,Single wave,Session 9,2013-07-18,505,Player hits continue arrow on Prepare phase,Refuse Power Minigame,8H 5M 40S,29140,6.0,,"Minigame level id, Influence id1, clip1 validity, Influence id2, clip2 validity, Influence id3, clip3 validity","5,[InfluenceData_logId:2,true,InfluenceData_logId:5,true,InfluenceData_logId:8,true]",,,,,,,5.0,,,,,,,,,,,,,,,,,,,,Session_9_eventLog_6546007.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[InfluenceData_logId:2,True,InfluenceData_logId:5,True,InfluenceData_logId:8,true],,,,,,,,,,,,,,,,,
850976,850977,6486019,647,Fall (Wave 1) 2013,Session 2,2013-11-08,405,Player hits continue on their character's dialogue for how they identified starter's statement,Knowledge Minigame,1H 13M 1S,4381,0.0,,"Minigame level id, Starter Statement id","0,[StatementsData_logId:0]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_2_eventLog_6486019.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370910,370911,6427037,3561,3561 5112 Fall 2013,Session 3,2013-10-30,910,Player hits continue button after seeing invitation results panel,People Sense,3H 10M 23S,11423,4.0,,"Minigame level id, invitation id, points lost/gained, strike?","2,[InvitationData_id:0,9,false]",,,,,,,2.0,,,,,,,,,,,,,,,,,,,,Session_3_eventLog_6427037.log,People,,,,,,,,,,,,,,,[InvitationData_id:0,,,,9.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995680,1995681,6608005,6266,Single wave,Session 4,2014-03-20,904,Player starts drag on NPC,People Sense,3H 57M 56S,14276,6.0,,"Minigame level id, NPC id","8,[PeopleData_id:4]",,,,,,,8.0,,,,,,,,,,,,,,,,,,,,Session_4_eventLog_6608005_session4.log,People,,,,,,,,,,,[PeopleData_id:4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421519,1421520,6546007,5340,Single wave,Session 9,2013-07-18,210,Player begins to scan Scene using Sense,Challenge Stack,7H 20M 33S,26433,5.0,,"startscan_x,startscan_y","821,267",,,,,,,,,,,,,,,,"(821, 267)",,,,,,,,,,,Session_9_eventLog_6546007.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529807,1529808,6566002,4829,Fall 2013,Session 15,2013-12-12,205,Player finds object,Challenge Stack,10H 26M 13S,37573,6.0,When Things Got Serious,"Stack id, Object id, locked/unlocked status (true/false), first time unlocked (true/false)","6,s_mirror_F_G10a1N,false,false",,,,,,,,,,,s_mirror_F_G10a1N,False,False,,,,,,,,,,,,,,Session_15_eventLog_6566002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395677,1395678,6546006,5340,Single wave,Sessions 1 _ 2,2013-07-03,207,Player panned Scene,Challenge Stack,1H 32M 43S,5563,0.0,"Make the Grade, Make A Friend","Stack id, starting scene left, ending scene left","0,-518.45,-278.45",,,,,,,,,,,,,,-518.45,-278.45,,,,,,,,,,,,Sessions_1___2_eventLog_6546006.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670902,670903,6486005,647,Spring 2013,Session 4,2013-04-25,901,Player selects an NPC,People Sense,4H 18M 28S,15508,5.0,,"Minigame level id, NPC id","5,[PeopleData_id:3]",,,,,,,5.0,,,,,,,,,,,,,,,,,,,,Session_4_eventLog_6486005.log,People,,,,,,,,,,,[PeopleData_id:3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332375,332376,6427033,3561,3561 0647 Fall 2013,Session 8 _ 9,2013-11-14,415,Player selects answer in It's On!,Knowledge Minigame,7H 52M 12S,28332,11.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id, Player's Chosen Response id","8,[StatementsData_logId:1,DuelResponsesData_logId:1,DuelResponsesData_witty_player_response]",,,,,,,8.0,,,,,,,,,,,,,,,,,,,,Session_8___9_eventLog_6427033.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:1,,,,,DuelResponsesData_logId:1,DuelResponsesData_witty_player_response],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310686,1310687,6506010,2238,Spring 2014 Wave 2,Session 3,2014-03-26,814,Player selects an Opportunity Card type,Priority Sense,2H 25M 41S,8741,2.0,,"Minigame level id, Priority type","1,[2]",,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Session_3_eventLog_6506010.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247551,1247552,6506005,2238,Fall ( Wave 2) 2013,Session 3,2013-11-26,409,Player hits continue on their character's dialogue reaction to their chosen fact card,Knowledge Minigame,3H 24M 17S,12257,5.0,,"Minigame level id, Starter Statement id","9,[StatementsData_logId:3]",,,,,,,9.0,,,,,,,,,,,,,,,,,,,,Session_3_eventLog_6506005.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852650,852651,6486019,647,Fall (Wave 1) 2013,Session 3,2013-11-15,406,Player hits continue on results for how they identified starter's statement,Knowledge Minigame,1H 44M 30S,6270,0.0,,"Minigame level id, Starter Statement id, cred lost/gained","0,[StatementsData_logId:4,-2]",,,,,,,0.0,,,,,,,,,,,,,,,,,,,,Session_3_eventLog_6486019.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:4,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351896,351897,6427035,3561,3561 0647 Fall 2013,Session 7 _ 8,2013-11-14,220,Player closes Change Decision panel,Challenge Stack,7H 51M 10S,28270,6.0,When Things Got Serious,Stack id,6,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_7___8_eventLog_6427035.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768543,768544,6486012,647,Fall (Wave 1) 2013,Session 11,2014-01-13,207,Player panned Scene,Challenge Stack,9H 39M 56S,34796,10.0,Honest Conversations,"Stack id, starting scene left, ending scene left","10,-336,-381",,,,,,,,,,,,,,-336.0,-381.0,,,,,,,,,,,,Session_11_eventLog_6486012.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999665,999666,6486030,647,Spring (Wave 1) 2014 Class 1,Session 8,2014-03-21,212,Player switches to a Sense,Challenge Stack,6H 39M 58S,23998,10.0,,Sense id (newly selected sense),2,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,Session_8_eventLog_6486030_session8.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355290,355291,6427035,3561,3561 0647 Fall 2013,Session 10 _ 11,2013-11-21,902,Player selects an NPC fact,People Sense,10H 15M 19S,36919,8.0,,"Minigame level id, NPC id, NPC Fact Data Type","9,[PeopleData_id:0,PeopleData_data3Type]",,,,,,,9.0,,,,,,,,,,,,,,,,,,,,Session_10___11_eventLog_6427035.log,People,,,,,,,,,,,[PeopleData_id:0,PeopleData_data3Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11766,11767,6427001,3561,"3561 (T,TH) Spring 2013",Session 8,2013-04-04,207,Player panned Scene,Challenge Stack,7H 44M 49S,27889,10.0,Honest Conversations,"Stack id, starting scene left, ending scene left","10,-276,-501",,,,,,,,,,,,,,-276.0,-501.0,,,,,,,,,,,,Session_8_eventLog_6427001.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852798,1852799,6607005,7167,Spring 2014~ Wave 1,Session 5,2014-03-05,413,Player hits continue arrow after opponent's It's On! statement,Knowledge Minigame,3H 50M 1S,13801,5.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","3,[StatementsData_logId:0,DuelResponsesData_logId:0]",,,,,,,3.0,,,,,,,,,,,,,,,,,,,,Session_5_eventLog_6607005_session5.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:0,,,,,DuelResponsesData_logId:0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390351,390352,6427038,3561,3561 5112 Fall 2013,Sessions 9 _ 10,2013-12-02,809,Player hits Stop Spin button,Priority Sense,8H 24M 8S,30248,6.0,,"Minigame level id, Opportunity Card ID, Resulting Priority Type, Priority Protected- true/false?","8,[OpportunityCardData_id:1,PriorityData_type:1,false]",,,,,,,8.0,,,,,,,,,,,,,,,,,,,,Sessions_9___10_eventLog_6427038.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1,false],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719644,719645,6486008,647,Spring 2013,Session 7,2013-05-14,411,Player hits continue on the Round recap dialog that reiterates the facts,Knowledge Minigame,7H 25M 29S,26729,5.0,,"Minigame level id, Starter Statement id","7,[StatementsData_logId:0]",,,,,,,7.0,,,,,,,,,,,,,,,,,,,,Session_7_eventLog_6486008.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160645,1160646,6486042,647,Spring 2014 Wave 3,Session 8,2014-06-06,207,Player panned Scene,Challenge Stack,217H 29M 13S,782953,1.0,What I Did That Summer,"Stack id, starting scene left, ending scene left","1,-560,-755",,,,,,,,,,,,,,-560.0,-755.0,,,,,,,,,,,,Session_8_eventLog_6486042.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895742,895743,6486022,647,Spring (Wave 1) 2014 Class 1,Session 6,2014-03-11,302,Player selects aspirational avatar choice,AspirationalAvatar,4H 43M 33S,17013,5.0,,"AA Level id, Chunk id, Piece id, Choice id","5,2,0,7",,,,,,,,,,,,,,,,,,,,,,,,,,,Session_6_eventLog_6486022.log,Me Power,5.0,2.0,0.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304312,1304313,6506009,2238,Spring 2014 Wave 2,Session 2,2014-03-19,803,Player turns over a Stop And Think Card,Priority Sense,2H 17M 19S,8239,4.0,,"Minigame level id, Opportunity Card ID, Stop & Think ID","2,[OpportunityCardData_id:1,OpportunityCardConsequencesData_logId:1]",,,,,,,2.0,,,,,,,,,,,,,,,,,,,,Session_2_eventLog_6506009_session2.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,OpportunityCardConsequencesData_logId:1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731458,731459,6486009,647,Spring 2013,Session 4,2013-04-30,211,Player ends scan,Challenge Stack,3H 28M 54S,12534,3.0,,"endscan_x,endscan_y","230,393",,,,,,,,,,,,,,,,,"(230, 393)",,,,,,,,,,Session_4_eventLog_6486009.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881589,1881590,6607006,7167,Spring 2014~ Wave 1,Session 10,2014-04-03,910,Player hits continue button after seeing invitation results panel,People Sense,8H 2M 24S,28944,8.0,,"Minigame level id, invitation id, points lost/gained, strike?","3,[InvitationData_id:5,5,false]",,,,,,,3.0,,,,,,,,,,,,,,,,,,,,Session_10_eventLog_6607006_session_10.log,People,,,,,,,,,,,,,,,[InvitationData_id:5,,,,5.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756995,756996,6486012,647,Fall (Wave 1) 2013,Session 4,2013-11-18,300,Player enters the aspirational avatar,AspirationalAvatar,2H 30M 43S,9043,3.0,,no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,Session_4_eventLog_6486012.log,Me Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419222,1419223,6546007,5340,Single wave,Sessions 7 _ 8,2013-07-17,509,Player selects their own attack strategy,Refuse Power Minigame,5H 33M 39S,20019,3.0,,"Minigame level id, strategy id, strategy strength","1,[RefusalData_logId:4,2]",,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Sessions_7___8_eventLog_6546007.log,Refusal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[RefusalData_logId:4,2.0,,,,,,,,,,,,
625101,625102,6486002,647,Spring 2013,Session 6,2013-04-30,417,Player hits continue arrow after crowd response to their chosen It's On! statement,Knowledge Minigame,6H 14M 40S,22480,10.0,,"Minigame level id, Starter Statement id, Opponent It's On statement id","4,[StatementsData_logId:3,DuelResponsesData_logId:0]",,,,,,,4.0,,,,,,,,,,,,,,,,,,,,Session_6_eventLog_6486002.log,Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[StatementsData_logId:3,,,,,DuelResponsesData_logId:0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339226,1339227,6546002,5340,Single wave,Sessions 1 _ 2,2013-07-03,213,Player touches Object,Challenge Stack,26M 39S,1599,0.0,"Make the Grade, Make A Friend","Stack id, Object id, result (Was player able to activate object?)","0,s_angelouPoster_gen,true",,,,,,,,,,,s_angelouPoster_gen,,,,,,,,True,,,,,,,,Sessions_1___2_eventLog_6546002.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289776,1289777,6506008,2238,Spring 2014 Wave 2,Session 3,2014-03-26,210,Player begins to scan Scene using Sense,Challenge Stack,2H 27M 21S,8841,2.0,,"startscan_x,startscan_y","1496,482",,,,,,,,,,,,,,,,"(1496, 482)",,,,,,,,,,,Session_3_eventLog_6506008.log,Challenge Stack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924571,1924572,6607011,7167,Spring 2014~ Wave 1,Session 7,2014-03-27,816,Player picks card,Priority Sense,4H 53M 43S,17623,2.0,,"Minigame level id, Priority type, card id","3,0,OpportunityCardData_id:1",,,,,,,3.0,,,,,,,,,,,,,,,,,,,,Session_7_eventLog_6607011_session_7.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,0.0,OpportunityCardData_id:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893561,893562,6486022,647,Spring (Wave 1) 2014 Class 1,Session 4,2014-03-04,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,3H 36M 41S,13001,4.0,,"Minigame level id, Priority type, card id","1,3,OpportunityCardData_id:25",,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Session_4_eventLog_6486022_session4.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,3.0,OpportunityCardData_id:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817809,817810,6486016,647,Fall (Wave 1) 2013,Session 3,2013-11-18,815,Player cycles through Opportunity Cards using arrow buttons,Priority Sense,1H 56M 15S,6975,2.0,,"Minigame level id, Priority type, card id","1,3,OpportunityCardData_id:20",,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Session_3_eventLog_6486016.log,priority,,,,,,,,,,,,,,,,,,,,,,,,,3.0,OpportunityCardData_id:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472532,472533,6427043,3561,3561 YES! Troup,Session 8,2014-05-30,902,Player selects an NPC fact,People Sense,7H 34M 59S,27299,8.0,,"Minigame level id, NPC id, NPC Fact Data Type","1,[PeopleData_id:0,PeopleData_data1Type]",,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Session_8_eventLog_6427043.log,People,,,,,,,,,,,[PeopleData_id:0,PeopleData_data1Type],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
